cle_produit,categorie,marque,gamme,cluster_segmentation
https://www.mytek.tn/pc-de-bureau-dell-vostro-3030-i3-12e-gen-16g-512go-ssd-noir.html,pc_bureau,DELL,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-dell-pro-tower-qct1250-i3-14e-gen-8g-512go-ssd-noir.html,pc_bureau,DELL,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i5-14e-gen-8go-512go-ssd-noir.html,pc_bureau,DELL,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-dell-pro-tower-essential-qvt1260-i5-14e-gen-8g-512go-ssd-noir.html,pc_bureau,DELL,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-dell-pro-tower-qct1250-i3-14e-gen-16go-512go-ssd-noir.html,pc_bureau,DELL,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-dell-pro-tower-qct1250-i5-14e-gen-8go-512go-ssd-noir.html,pc_bureau,DELL,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-dell-pro-tower-qct1250-i3-14e-gen-16g-512go-ssd-noir.html,pc_bureau,DELL,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-dell-pro-tower-plus-qbt1250-ultra-5-235-8go-512go-ssd-noir.html,pc_bureau,DELL,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-dell-pro-tower-essential-qvt1260-ultra-5-8go-512go-ssd-noir.html,pc_bureau,DELL,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i5-14e-gen-16go-512go-ssd-noir.html,pc_bureau,DELL,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i5-14e-gen-24go-512go-ssd-noir.html,pc_bureau,DELL,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-dell-pro-24-i5-14e-gen-8go-512go-ssd.html,pc_bureau,DELL,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-dell-pro-tower-plus-qbt1250-ultra-7-265-8go-512go-ssd-noir.html,pc_bureau,DELL,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i5-14e-gen-32go-512go-ssd-noir.html,pc_bureau,DELL,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-dell-pro-24-plus-ultra-5-245-16go-512go-ssd.html,pc_bureau,DELL,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-dell-pro-24-plus-ultra-7-265-16go-512go-ssd.html,pc_bureau,DELL,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-dell-pro-tower-plus-qbt1250-ultra-7-265-32go-512go-ssd-noir.html,pc_bureau,DELL,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-lenovo-a100-intel-n100-8g-256g-ssd.html,pc_bureau,LENOVO,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-lenovo-a100-intel-n100-8g-256go-ssd-gris.html,pc_bureau,LENOVO,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-lenovo-a100-intel-n100-8go-256g-ssd.html,pc_bureau,LENOVO,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-lenovo-thinkcentre-neo-50q-gen-5-i3-13e-gen-8go-512go-ssd.html,pc_bureau,LENOVO,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-lenovo-thinkcentre-neo-50t-gen-5-i3-13e-gen-8g-512g-ssd.html,pc_bureau,LENOVO,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-lenovo-a100-intel-n100-16g-256g-ssd-gris.html,pc_bureau,LENOVO,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-lenovo-thinkcentre-neo-50t-gen-5-i3-13e-gen-8go-512g-ssd.html,pc_bureau,LENOVO,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-lenovo-thinkcentre-neo-50q-gen-5-intel-core-5-210h-8g-512g-ssd.html,pc_bureau,LENOVO,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-lenovo-thinkcentre-neo-50q-gen-6-ultra-5-226v-16g-512g-ssd.html,pc_bureau,LENOVO,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-lenovo-thinkcentre-neo-50t-gen-5-i5-14e-gen-8g-512go-ssd.html,pc_bureau,LENOVO,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-lenovo-thinkcentre-neo-50a-24-gen5-i3-13e-gen-8g-512g-ssd.html,pc_bureau,LENOVO,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-lenovo-thinkcentre-neo-50t-gen-5-i7-14e-gen-8go-512go-ssd.html,pc_bureau,LENOVO,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-lenovo-ideacentre-aio-24irh9-i5-13e-gen-8g-512g-ssd-gris.html,pc_bureau,LENOVO,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-lenovo-thinkcentre-neo-50q-gen-5-i3-13e-gen-32go-512go-ssd.html,pc_bureau,LENOVO,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-lenovo-ideacentre-aio-27irh9-i5-13e-gen-8g-512g-ssd.html,pc_bureau,LENOVO,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-lenovo-thinkcentre-neo-50t-gen-5-i7-14e-gen-16go-512go-ssd.html,pc_bureau,LENOVO,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-lenovo-thinkcentre-neo-50t-gen-5-i7-14e-gen-16g-512go-ssd.html,pc_bureau,LENOVO,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-lenovo-ideacentre-aio-24irh9-i7-13e-gen-8go-512go-ssd.html,pc_bureau,LENOVO,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-lenovo-thinkcentre-neo-50a-27-gen5-i7-13e-gen-8g-512g-ssd.html,pc_bureau,LENOVO,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-lenovo-thinkcentre-neo-50t-gen-5-i7-14e-gen-32go-512go-ssd.html,pc_bureau,LENOVO,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i3-13e-gen-8g-256g-ssd-gris.html,pc_bureau,ASUS,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-intel-core-3-100u-8go-256go-ssd-gris.html,pc_bureau,ASUS,Économique,profil_descriptif
